# Histogram data
# Format: bin_center,count
# min_val=0
# max_val=100
# bin_width=0.01
# total_bins=9999
# zero_count=2927835501
4.555,23
4.565,21
4.575,19
4.585,28
4.595,14
4.605,24
4.615,15
4.625,15
4.635,33
4.645,30
4.655,19
4.665,20
4.675,20
4.685,31
4.695,17
4.705,25
4.715,31
4.725,20
4.735,19
4.745,17
4.755,22
4.765,21
4.775,16
4.785,22
4.795,17
4.805,19
4.815,23
4.825,18
4.835,16
4.845,21
4.855,17
4.865,17
4.875,13
4.885,22
4.895,23
4.905,18
4.915,18
4.925,13
4.935,19
4.945,14
4.955,22
4.965,23
4.975,20
4.985,11
4.995,12
5.005,12
5.015,15
5.025,18
5.035,17
5.045,14
5.055,15
5.065,12
5.075,21
5.085,13
5.095,20
5.105,19
5.115,19
5.125,19
5.135,21
5.145,19
5.155,22
5.165,18
5.175,19
5.185,20
5.195,16
5.205,16
5.215,19
5.225,19
5.235,13
5.245,16
5.255,17
5.265,14
5.275,13
5.285,17
5.295,13
5.305,14
5.315,16
5.325,21
5.335,9
5.345,17
5.355,14
5.365,14
5.375,13
5.385,14
5.395,19
5.405,14
5.415,14
5.425,17
5.435,16
5.445,16
5.455,12
5.465,16
5.475,15
5.485,12
5.495,17
5.505,17
5.515,27
5.525,11
5.535,6
5.545,13
5.555,7
5.565,13
5.575,13
5.585,21
5.595,15
5.605,5
5.615,17
5.625,24
5.635,20
5.645,13
5.655,9
5.665,16
5.675,12
5.685,10
5.695,14
5.705,14
5.715,19
5.725,15
5.735,19
5.745,18
5.755,8
5.765,13
5.775,18
5.785,13
5.795,11
5.805,17
5.815,9
5.825,12
5.835,18
5.845,11
5.855,16
5.865,12
5.875,15
5.885,16
5.895,9
5.905,13
5.915,12
5.925,14
5.935,11
5.945,14
5.955,16
5.965,14
5.975,9
5.985,17
5.995,9
6.005,17
6.015,15
6.025,12
6.035,11
6.045,13
6.055,15
6.065,14
6.075,12
6.085,8
6.095,10
6.105,15
6.115,11
6.125,7
6.135,17
6.145,10
6.155,8
6.165,7
6.175,9
6.185,15
6.195,10
6.205,10
6.215,15
6.225,13
6.235,9
6.245,8
6.255,6
6.265,8
6.275,8
6.285,5
6.295,13
6.305,7
6.315,18
6.325,14
6.335,7
6.345,15
6.355,8
6.365,12
6.375,5
6.385,10
6.395,7
6.405,11
6.415,10
6.425,13
6.435,9
6.445,11
6.455,10
6.465,12
6.475,8
6.485,11
6.495,18
6.505,7
6.515,7
6.525,10
6.535,10
6.545,7
6.555,10
6.565,1
6.575,12
6.585,11
6.595,8
6.605,6
6.615,11
6.625,10
6.635,9
6.645,5
6.655,9
6.665,10
6.675,7
6.685,11
6.695,15
6.705,13
6.715,11
6.725,4
6.735,9
6.745,15
6.755,18
6.765,10
6.775,11
6.785,13
6.795,7
6.805,8
6.815,5
6.825,12
6.835,11
6.845,8
6.855,10
6.865,6
6.875,17
6.885,14
6.895,7
6.905,5
6.915,7
6.925,7
6.935,6
6.945,8
6.955,8
6.965,7
6.975,10
6.985,12
6.995,8
7.005,9
7.015,7
7.025,11
7.035,8
7.045,9
7.055,6
7.065,11
7.075,12
7.085,12
7.095,10
7.105,6
7.115,10
7.125,6
7.135,9
7.145,10
7.155,8
7.165,7
7.175,8
7.185,6
7.195,9
7.205,13
7.215,5
7.225,5
7.235,12
7.245,4
7.255,7
7.265,11
7.275,14
7.285,9
7.295,8
7.305,9
7.315,9
7.325,8
7.335,12
7.345,5
7.355,12
7.365,8
7.375,6
7.385,8
7.395,7
7.405,9
7.415,4
7.425,10
7.435,9
7.445,12
7.455,6
7.465,9
7.475,6
7.485,5
7.495,10
7.505,10
7.515,10
7.525,7
7.535,4
7.545,7
7.555,7
7.565,5
7.575,7
7.585,8
7.595,4
7.605,8
7.615,9
7.625,8
7.635,8
7.645,6
7.655,9
7.665,6
7.675,3
7.685,6
7.695,6
7.705,8
7.715,7
7.725,7
7.735,11
7.745,5
7.755,6
7.765,5
7.775,7
7.785,5
7.795,13
7.805,6
7.815,12
7.825,3
7.835,9
7.845,8
7.855,10
7.865,10
7.875,9
7.885,10
7.895,5
7.905,5
7.915,5
7.925,8
7.935,6
7.945,9
7.955,5
7.965,8
7.975,7
7.985,8
7.995,8
8.005,7
8.015,5
8.025,5
8.035,5
8.045,10
8.055,7
8.065,5
8.075,6
8.085,1
8.095,4
8.105,6
8.115,7
8.125,9
8.135,5
8.145,5
8.155,7
8.165,7
8.175,8
8.185,3
8.195,6
8.205,6
8.215,10
8.225,10
8.235,4
8.245,10
8.255,4
8.265,10
8.275,3
8.285,5
8.295,4
8.305,9
8.315,8
8.325,7
8.335,6
8.345,6
8.355,4
8.365,5
8.375,9
8.385,5
8.395,4
8.405,2
8.415,1
8.425,7
8.435,9
8.445,4
8.455,7
8.465,12
8.475,3
8.485,6
8.495,2
8.505,8
8.515,7
8.525,8
8.535,6
8.545,4
8.555,10
8.565,5
8.575,5
8.585,5
8.595,4
8.605,3
8.615,5
8.625,7
8.635,8
8.645,8
8.655,1
8.665,6
8.675,6
8.685,8
8.695,5
8.705,7
8.715,7
8.725,5
8.735,3
8.745,2
8.755,3
8.765,4
8.775,6
8.785,1
8.795,4
8.805,4
8.815,5
8.825,10
8.835,2
8.845,6
8.855,6
8.865,11
8.875,7
8.885,7
8.895,6
8.905,7
8.915,6
8.925,7
8.935,6
8.945,6
8.955,4
8.965,3
8.975,5
8.985,7
8.995,7
9.005,2
9.015,3
9.025,3
9.035,5
9.045,4
9.055,7
9.065,5
9.075,8
9.085,2
9.095,5
9.105,2
9.115,11
9.125,2
9.135,1
9.145,4
9.155,3
9.165,10
9.175,6
9.185,5
9.195,4
9.205,5
9.215,4
9.225,4
9.235,5
9.245,6
9.255,9
9.265,8
9.275,6
9.285,1
9.295,4
9.305,4
9.315,4
9.325,3
9.335,6
9.345,7
9.355,5
9.365,3
9.375,7
9.385,5
9.395,5
9.405,5
9.415,4
9.425,3
9.435,2
9.445,6
9.455,6
9.465,7
9.475,2
9.485,5
9.495,8
9.505,4
9.515,6
9.525,4
9.535,8
9.545,7
9.555,4
9.565,4
9.575,14
9.585,4
9.595,4
9.605,6
9.615,4
9.625,6
9.635,3
9.645,3
9.655,7
9.665,3
9.675,3
9.685,5
9.695,7
9.705,4
9.715,3
9.725,4
9.735,7
9.745,3
9.755,3
9.765,4
9.775,8
9.785,4
9.795,6
9.805,4
9.815,6
9.825,1
9.835,5
9.845,5
9.855,0
9.865,6
9.875,3
9.885,9
9.895,7
9.905,4
9.915,4
9.925,3
9.935,5
9.945,3
9.955,7
9.965,3
9.975,0
9.985,7
9.995,1
10.005,6
10.015,4
10.025,5
10.035,5
10.045,3
10.055,6
10.065,3
10.075,8
10.085,3
10.095,8
10.105,4
10.115,5
10.125,5
10.135,1
10.145,2
10.155,3
10.165,7
10.175,5
10.185,9
10.195,5
10.205,9
10.215,5
10.225,8
10.235,1
10.245,5
10.255,1
10.265,4
10.275,6
10.285,7
10.295,3
10.305,4
10.315,6
10.325,6
10.335,5
10.345,9
10.355,2
10.365,1
10.375,8
10.385,3
10.395,3
10.405,6
10.415,2
10.425,5
10.435,3
10.445,2
10.455,6
10.465,9
10.475,3
10.485,8
10.495,4
10.505,7
10.515,6
10.525,5
10.535,4
10.545,3
10.555,2
10.565,4
10.575,3
10.585,4
10.595,2
10.605,3
10.615,1
10.625,6
10.635,4
10.645,5
10.655,7
10.665,5
10.675,4
10.685,1
10.695,1
10.705,1
10.715,3
10.725,6
10.735,0
10.745,3
10.755,2
10.765,3
10.775,3
10.785,2
10.795,5
10.805,4
10.815,1
10.825,6
10.835,6
10.845,3
10.855,4
10.865,6
10.875,5
10.885,5
10.895,2
10.905,6
10.915,3
10.925,1
10.935,3
10.945,7
10.955,6
10.965,9
10.975,0
10.985,4
10.995,5
11.005,4
11.015,1
11.025,2
11.035,5
11.045,2
11.055,8
11.065,6
11.075,3
11.085,8
11.095,5
11.105,2
11.115,5
11.125,2
11.135,0
11.145,3
11.155,4
11.165,7
11.175,5
11.185,2
11.195,4
11.205,4
11.215,3
11.225,2
11.235,2
11.245,4
11.255,3
11.265,3
11.275,3
11.285,3
11.295,3
11.305,4
11.315,2
11.325,3
11.335,4
11.345,2
11.355,4
11.365,2
11.375,2
11.385,2
11.395,2
11.405,2
11.415,6
11.425,5
11.435,5
11.445,5
11.455,4
11.465,4
11.475,5
11.485,5
11.495,4
11.505,4
11.515,3
11.525,3
11.535,1
11.545,1
11.555,3
11.565,2
11.575,4
11.585,6
11.595,6
11.605,4
11.615,8
11.625,2
11.635,5
11.645,4
11.655,4
11.665,3
11.675,4
11.685,1
11.695,2
11.705,1
11.715,2
11.725,3
11.735,4
11.745,0
11.755,4
11.765,5
11.775,3
11.785,3
11.795,4
11.805,4
11.815,3
11.825,0
11.835,3
11.845,4
11.855,2
11.865,1
11.875,3
11.885,1
11.895,4
11.905,2
11.915,4
11.925,6
11.935,2
11.945,3
11.955,2
11.965,2
11.975,4
11.985,3
11.995,1
12.005,2
12.015,3
12.025,5
12.035,4
12.045,5
12.055,3
12.065,5
12.075,4
12.085,6
12.095,3
12.105,2
12.115,1
12.125,2
12.135,3
12.145,3
12.155,3
12.165,6
12.175,2
12.185,2
12.195,4
12.205,6
12.215,3
12.225,1
12.235,2
12.245,3
12.255,3
12.265,5
12.275,1
12.285,5
12.295,1
12.305,1
12.315,1
12.325,3
12.335,2
12.345,3
12.355,2
12.365,5
12.375,2
12.385,3
12.395,1
12.405,2
12.415,0
12.425,2
12.435,1
12.445,1
12.455,3
12.465,4
12.475,2
12.485,3
12.495,5
12.505,5
12.515,1
12.525,2
12.535,4
12.545,2
12.555,1
12.565,4
12.575,3
12.585,1
12.595,2
12.605,1
12.615,3
12.625,0
12.635,3
12.645,4
12.655,3
12.665,0
12.675,1
12.685,4
12.695,1
12.705,1
12.715,1
12.725,4
12.735,1
12.745,1
12.755,2
12.765,2
12.775,3
12.785,3
12.795,3
12.805,2
12.815,7
12.825,1
12.835,5
12.845,4
12.855,3
12.865,5
12.875,1
12.885,2
12.895,2
12.905,1
12.915,3
12.925,9
12.935,0
12.945,3
12.955,4
12.965,0
12.975,1
12.985,3
12.995,4
13.005,0
13.015,6
13.025,2
13.035,1
13.045,4
13.055,4
13.065,4
13.075,4
13.085,4
13.095,4
13.105,0
13.115,2
13.125,5
13.135,2
13.145,1
13.155,2
13.165,1
13.175,5
13.185,1
13.195,1
13.205,1
13.215,3
13.225,3
13.235,3
13.245,1
13.255,3
13.265,2
13.275,5
13.285,1
13.295,4
13.305,2
13.315,0
13.325,5
13.335,5
13.345,3
13.355,4
13.365,1
13.375,4
13.385,5
13.395,2
13.405,1
13.415,0
13.425,0
13.435,4
13.445,1
13.455,2
13.465,5
13.475,1
13.485,1
13.495,0
13.505,4
13.515,1
13.525,6
13.535,1
13.545,0
13.555,3
13.565,6
13.575,3
13.585,4
13.595,1
13.605,2
13.615,2
13.625,1
13.635,1
13.645,4
13.655,2
13.665,3
13.675,2
13.685,6
13.695,1
13.705,0
13.715,0
13.725,2
13.735,3
13.745,1
13.755,3
13.765,7
13.775,1
13.785,4
13.795,4
13.805,1
13.815,5
13.825,5
13.835,3
13.845,4
13.855,0
13.865,1
13.875,5
13.885,3
13.895,1
13.905,2
13.915,4
13.925,1
13.935,1
13.945,1
13.955,2
13.965,0
13.975,2
13.985,2
13.995,2
14.005,0
14.015,1
14.025,6
14.035,3
14.045,7
14.055,0
14.065,1
14.075,1
14.085,0
14.095,4
14.105,3
14.115,1
14.125,5
14.135,3
14.145,1
14.155,3
14.165,5
14.175,1
14.185,2
14.195,6
14.205,1
14.215,0
14.225,4
14.235,3
14.245,6
14.255,5
14.265,3
14.275,4
14.285,0
14.295,5
14.305,2
14.315,5
14.325,2
14.335,1
14.345,3
14.355,2
14.365,1
14.375,2
14.385,1
14.395,2
14.405,0
14.415,3
14.425,3
14.435,2
14.445,1
14.455,4
14.465,2
14.475,0
14.485,2
14.495,4
14.505,2
14.515,2
14.525,6
14.535,1
14.545,4
14.555,3
14.565,1
14.575,2
14.585,0
14.595,1
14.605,2
14.615,1
14.625,5
14.635,1
14.645,0
14.655,3
14.665,1
14.675,1
14.685,3
14.695,3
14.705,3
14.715,2
14.725,0
14.735,2
14.745,3
14.755,5
14.765,0
14.775,0
14.785,3
14.795,5
14.805,2
14.815,0
14.825,1
14.835,2
14.845,1
14.855,1
14.865,0
14.875,1
14.885,2
14.895,2
14.905,4
14.915,2
14.925,3
14.935,3
14.945,4
14.955,0
14.965,2
14.975,1
14.985,4
14.995,0
15.005,3
15.015,1
15.025,2
15.035,4
15.045,0
15.055,1
15.065,0
15.075,3
15.085,3
15.095,0
15.105,2
15.115,2
15.125,2
15.135,2
15.145,4
15.155,1
15.165,0
15.175,4
15.185,3
15.195,3
15.205,1
15.215,0
15.225,1
15.235,3
15.245,2
15.255,1
15.265,1
15.275,5
15.285,1
15.295,0
15.305,2
15.315,0
15.325,3
15.335,1
15.345,3
15.355,2
15.365,4
15.375,2
15.385,0
15.395,5
15.405,1
15.415,1
15.425,2
15.435,0
15.445,1
15.455,0
15.465,2
15.475,1
15.485,1
15.495,1
15.505,2
15.515,4
15.525,4
15.535,5
15.545,1
15.555,6
15.565,4
15.575,3
15.585,1
15.595,3
15.605,0
15.615,1
15.625,1
15.635,1
15.645,0
15.655,3
15.665,1
15.675,1
15.685,3
15.695,3
15.705,5
15.715,3
15.725,3
15.735,2
15.745,2
15.755,2
15.765,2
15.775,2
15.785,0
15.795,4
15.805,3
15.815,2
15.825,1
15.835,1
15.845,3
15.855,4
15.865,3
15.875,3
15.885,4
15.895,2
15.905,1
15.915,0
15.925,0
15.935,2
15.945,2
15.955,1
15.965,1
15.975,6
15.985,4
15.995,4
16.005,0
16.015,6
16.025,0
16.035,1
16.045,1
16.055,4
16.065,2
16.075,1
16.085,0
16.095,3
16.105,5
16.115,4
16.125,0
16.135,0
16.145,1
16.155,1
16.165,5
16.175,4
16.185,3
16.195,1
16.205,1
16.215,1
16.225,2
16.235,1
16.245,5
16.255,0
16.265,1
16.275,2
16.285,2
16.295,2
16.305,2
16.315,4
16.325,3
16.335,1
16.345,2
16.355,4
16.365,0
16.375,0
16.385,2
16.395,2
16.405,3
16.415,2
16.425,1
16.435,2
16.445,0
16.455,2
16.465,0
16.475,5
16.485,1
16.495,0
16.505,1
16.515,2
16.525,4
16.535,0
16.545,1
16.555,1
16.565,2
16.575,2
16.585,0
16.595,1
16.605,3
16.615,0
16.625,0
16.635,1
16.645,3
16.655,3
16.665,1
16.675,4
16.685,0
16.695,5
16.705,5
16.715,0
16.725,3
16.735,2
16.745,1
16.755,0
16.765,0
16.775,0
16.785,0
16.795,4
16.805,1
16.815,4
16.825,2
16.835,4
16.845,0
16.855,2
16.865,0
16.875,2
16.885,2
16.895,1
16.905,1
16.915,1
16.925,1
16.935,0
16.945,1
16.955,1
16.965,4
16.975,0
16.985,2
16.995,3
17.005,0
17.015,0
17.025,0
17.035,2
17.045,1
17.055,0
17.065,2
17.075,1
17.085,0
17.095,3
17.105,2
17.115,3
17.125,3
17.135,2
17.145,1
17.155,3
17.165,1
17.175,3
17.185,2
17.195,1
17.205,2
17.215,3
17.225,4
17.235,2
17.245,4
17.255,2
17.265,3
17.275,5
17.285,2
17.295,4
17.305,1
17.315,2
17.325,6
17.335,3
17.345,0
17.355,0
17.365,3
17.375,2
17.385,4
17.395,0
17.405,1
17.415,2
17.425,0
17.435,4
17.445,3
17.455,3
17.465,2
17.475,0
17.485,1
17.495,0
17.505,0
17.515,1
17.525,2
17.535,1
17.545,2
17.555,1
17.565,2
17.575,2
17.585,1
17.595,5
17.605,0
17.615,1
17.625,1
17.635,3
17.645,3
17.655,2
17.665,1
17.675,1
17.685,4
17.695,1
17.705,3
17.715,3
17.725,1
17.735,0
17.745,0
17.755,2
17.765,1
17.775,1
17.785,0
17.795,2
17.805,3
17.815,2
17.825,2
17.835,0
17.845,2
17.855,2
17.865,1
17.875,2
17.885,2
17.895,2
17.905,1
17.915,1
17.925,0
17.935,2
17.945,3
17.955,2
17.965,0
17.975,2
17.985,2
17.995,0
18.005,1
18.015,2
18.025,1
18.035,2
18.045,2
18.055,0
18.065,0
18.075,1
18.085,2
18.095,2
18.105,0
18.115,0
18.125,3
18.135,1
18.145,3
18.155,2
18.165,1
18.175,1
18.185,0
18.195,1
18.205,2
18.215,0
18.225,2
18.235,1
18.245,0
18.255,1
18.265,2
18.275,0
18.285,2
18.295,1
18.305,2
18.315,1
18.325,1
18.335,0
18.345,0
18.355,2
18.365,1
18.375,2
18.385,2
18.395,1
18.405,1
18.415,0
18.425,4
18.435,1
18.445,1
18.455,2
18.465,1
18.475,1
18.485,3
18.495,0
18.505,1
18.515,4
18.525,2
18.535,2
18.545,2
18.555,1
18.565,4
18.575,2
18.585,1
18.595,1
18.605,2
18.615,1
18.625,2
18.635,0
18.645,1
18.655,1
18.665,0
18.675,3
18.685,0
18.695,1
18.705,2
18.715,0
18.725,0
18.735,1
18.745,0
18.755,0
18.765,0
18.775,1
18.785,1
18.795,1
18.805,0
18.815,0
18.825,0
18.835,0
18.845,1
18.855,1
18.865,0
18.875,0
18.885,2
18.895,0
18.905,0
18.915,2
18.925,4
18.935,3
18.945,2
18.955,0
18.965,0
18.975,0
18.985,3
18.995,2
19.005,2
19.015,3
19.025,1
19.035,2
19.045,1
19.055,1
19.065,1
19.075,2
19.085,3
19.095,3
19.105,2
19.115,2
19.125,0
19.135,2
19.145,0
19.155,2
19.165,2
19.175,0
19.185,1
19.195,2
19.205,1
19.215,1
19.225,2
19.235,1
19.245,1
19.255,2
19.265,0
19.275,1
19.285,0
19.295,2
19.305,3
19.315,0
19.325,0
19.335,0
19.345,1
19.355,2
19.365,0
19.375,1
19.385,1
19.395,1
19.405,1
19.415,0
19.425,3
19.435,1
19.445,0
19.455,1
19.465,1
19.475,0
19.485,0
19.495,0
19.505,1
19.515,1
19.525,2
19.535,0
19.545,0
19.555,1
19.565,1
19.575,6
19.585,1
19.595,2
19.605,0
19.615,1
19.625,0
19.635,2
19.645,0
19.655,1
19.665,0
19.675,0
19.685,1
19.695,2
19.705,1
19.715,0
19.725,1
19.735,0
19.745,1
19.755,1
19.765,0
19.775,1
19.785,0
19.795,1
19.805,3
19.815,1
19.825,0
19.835,0
19.845,2
19.855,1
19.865,1
19.875,0
19.885,3
19.895,1
19.905,1
19.915,5
19.925,1
19.935,1
19.945,3
19.955,0
19.965,1
19.975,2
19.985,2
19.995,4
20.005,0
20.015,1
20.025,1
20.035,3
20.045,2
20.055,1
20.065,0
20.075,2
20.085,1
20.095,1
20.105,1
20.115,1
20.125,4
20.135,0
20.145,1
20.155,0
20.165,1
20.175,0
20.185,3
20.195,1
20.205,5
20.215,0
20.225,1
20.235,1
20.245,2
20.255,1
20.265,1
20.275,1
20.285,0
20.295,1
20.305,1
20.315,1
20.325,1
20.335,0
20.345,0
20.355,1
20.365,1
20.375,2
20.385,2
20.395,2
20.405,2
20.415,1
20.425,3
20.435,2
20.445,2
20.455,1
20.465,1
20.475,1
20.485,1
20.495,0
20.505,1
20.515,1
20.525,1
20.535,2
20.545,3
20.555,1
20.565,0
20.575,2
20.585,2
20.595,1
20.605,1
20.615,0
20.625,0
20.635,0
20.645,2
20.655,0
20.665,0
20.675,0
20.685,1
20.695,3
20.705,0
20.715,0
20.725,2
20.735,2
20.745,0
20.755,1
20.765,1
20.775,1
20.785,2
20.795,1
20.805,2
20.815,4
20.825,2
20.835,2
20.845,2
20.855,2
20.865,0
20.875,0
20.885,4
20.895,0
20.905,2
20.915,0
20.925,2
20.935,0
20.945,2
20.955,0
20.965,0
20.975,1
20.985,2
20.995,3
21.005,0
21.015,1
21.025,1
21.035,0
21.045,2
21.055,3
21.065,0
21.075,2
21.085,0
21.095,2
21.105,0
21.115,0
21.125,0
21.135,1
21.145,2
21.155,0
21.165,1
21.175,1
21.185,0
21.195,0
21.205,1
21.215,0
21.225,1
21.235,3
21.245,2
21.255,0
21.265,1
21.275,3
21.285,2
21.295,1
21.305,3
21.315,1
21.325,1
21.335,1
21.345,5
21.355,0
21.365,0
21.375,1
21.385,1
21.395,0
21.405,0
21.415,0
21.425,0
21.435,0
21.445,1
21.455,1
21.465,0
21.475,2
21.485,0
21.495,1
21.505,2
21.515,1
21.525,0
21.535,1
21.545,0
21.555,2
21.565,0
21.575,1
21.585,0
21.595,0
21.605,1
21.615,1
21.625,0
21.635,0
21.645,1
21.655,0
21.665,2
21.675,2
21.685,0
21.695,2
21.705,1
21.715,1
21.725,1
21.735,1
21.745,0
21.755,1
21.765,0
21.775,1
21.785,1
21.795,0
21.805,3
21.815,0
21.825,1
21.835,1
21.845,0
21.855,0
21.865,0
21.875,3
21.885,0
21.895,1
21.905,1
21.915,1
21.925,2
21.935,0
21.945,1
21.955,4
21.965,3
21.975,4
21.985,0
21.995,1
22.005,0
22.015,2
22.025,2
22.035,1
22.045,4
22.055,3
22.065,0
22.075,2
22.085,1
22.095,0
22.105,0
22.115,1
22.125,4
22.135,2
22.145,1
22.155,2
22.165,1
22.175,3
22.185,1
22.195,3
22.205,0
22.215,3
22.225,3
22.235,3
22.245,1
22.255,1
22.265,0
22.275,0
22.285,1
22.295,1
22.305,1
22.315,2
22.325,1
22.335,1
22.345,0
22.355,1
22.365,0
22.375,0
22.385,0
22.395,0
22.405,2
22.415,0
22.425,1
22.435,2
22.445,0
22.455,1
22.465,2
22.475,1
22.485,0
22.495,1
22.505,0
22.515,2
22.525,2
22.535,0
22.545,0
22.555,1
22.565,1
22.575,2
22.585,0
22.595,0
22.605,0
22.615,0
22.625,0
22.635,1
22.645,0
22.655,0
22.665,0
22.675,1
22.685,1
22.695,0
22.705,0
22.715,1
22.725,1
22.735,0
22.745,0
22.755,1
22.765,0
22.775,0
22.785,0
22.795,1
22.805,0
22.815,0
22.825,0
22.835,1
22.845,1
22.855,1
22.865,1
22.875,3
22.885,1
22.895,0
22.905,0
22.915,1
22.925,1
22.935,2
22.945,0
22.955,1
22.965,1
22.975,1
22.985,1
22.995,2
23.005,1
23.015,2
23.025,0
23.035,0
23.045,1
23.055,1
23.065,3
23.075,0
23.085,1
23.095,0
23.105,0
